activity_idx,activity_type,activity_name,activity_t_start,activity_t_end,activity_duration_sec,baseline_t_start,baseline_t_end,baseline_duration_sec,time_gap_sec,delta_mean_hr,pct_mean_hr,delta_rmssd,pct_rmssd,delta_sdnn,pct_sdnn,delta_stress_index,pct_stress_index,delta_mean_rr_ms,pct_mean_rr_ms,delta_n_beats,pct_n_beats
0,hair_care,style beard/hair,1741948021.984,1741948039.955,17.97099995613098,1741947415.027,1741947484.117,69.09000015258789,537.8669998645782,13.50002095661219,15.864282439248049,-2.5563112482654926,-24.317631880999425,-26.380183892221986,-68.24089839666662,568.1304347826087,280.7390697174777,-96.54017857142856,-13.692125049465767,-68.0,-70.83333333333334
