activity_idx,activity_type,activity_name,activity_t_start,activity_t_end,activity_duration_sec,baseline_t_start,baseline_t_end,baseline_duration_sec,time_gap_sec,delta_mean_hr,pct_mean_hr,delta_rmssd,pct_rmssd,delta_sdnn,pct_sdnn,delta_stress_index,pct_stress_index,delta_mean_rr_ms,pct_mean_rr_ms,delta_n_beats,pct_n_beats
0,washing_face,wash face,1741700377.212,1741700395.183,17.97100019454956,1741699772.876,1741699828.646,55.769999980926514,548.5659999847412,-30.532261328721503,-40.257723955907466,-1735.6996275979564,-60.26135498199674,-1401.9979095545918,-63.64411482284657,,,-84.82142857142867,-4.398148148148153,-15.0,-78.94736842105263
1,washing_face,wash face,1741947993.64,1741948018.387,24.746999979019165,1741947415.027,1741947484.117,69.09000015258789,509.52300000190735,12.307925140193234,14.463414634146346,217.2417565027197,2066.5734923317095,110.00213379609961,284.55618302226634,-159.40148011100834,-78.76751622200433,-89.0925480769231,-12.635840613679953,-57.0,-59.375
