activity_idx,activity_type,activity_name,activity_t_start,activity_t_end,activity_duration_sec,baseline_t_start,baseline_t_end,baseline_duration_sec,time_gap_sec,delta_mean_hr,pct_mean_hr,delta_rmssd,pct_rmssd,delta_sdnn,pct_sdnn,delta_stress_index,pct_stress_index,delta_mean_rr_ms,pct_mean_rr_ms,delta_n_beats,pct_n_beats
0,washing_face,wash face,1740482174.06,1740482185.727,11.66700005531311,1740481514.22,1740481538.339,24.11899995803833,635.720999956131,,,,,,,,,,,,
1,washing_face,wash face,1740739386.507,1740739412.926,26.419000148773193,1740738705.842,1740738770.792,64.95000004768372,615.7149999141693,,,,,,,,,,,,
