activity_idx,activity_name,t_start,t_end,duration_sec,mean_hr,rmssd,sdnn,mean_rr_ms,stress_index,n_beats,HR__abs_energy,HR__maximum,HR__root_mean_square,HR_1st_deriv__abs_energy,HR_1st_deriv__maximum,HR_1st_deriv__minimum,HR_1st_deriv__number_peaks__n_1,HR_1st_deriv__root_mean_square,HR_2nd_deriv__abs_energy,HR_2nd_deriv__maximum,HR_2nd_deriv__minimum,HR_2nd_deriv__root_mean_square,HRV_MinNN,HRV_SDRMSSD,HRV_LFn,HRV_TINN,EDA_MAVFD,EDA_Phasic__number_peaks__n_1,EDA_Phasic__number_peaks__n_5,EDA_Range,EDA_Sympathetic,EDA_Tonic_SD
0,wash hands,1740482055.652,1740482067.624,11.972000122070312,,,,,,,,,,,,,,,,,,,,,,,32.89261744966443,9.0,7.0,2187.0,,245.81605014853417
1,wash hands,1740739224.778,1740739285.35,60.5719997882843,,,,,,,,,,,,,,,,,,,,,,,12.612945838837517,79.0,62.0,836.0,,98.26988863030705
