activity_idx,activity_type,activity_name,activity_t_start,activity_t_end,activity_duration_sec,baseline_t_start,baseline_t_end,baseline_duration_sec,time_gap_sec,delta_mean_hr,pct_mean_hr,delta_rmssd,pct_rmssd,delta_sdnn,pct_sdnn,delta_stress_index,pct_stress_index,delta_mean_rr_ms,pct_mean_rr_ms,delta_n_beats,pct_n_beats
0,hair_care,style beard/hair,1740482198.866,1740482235.109,36.24300003051758,1740481514.22,1740481538.339,24.11899995803833,660.5269999504089,,,,,,,,,,,,
1,hair_care,style beard/hair,1740739424.051,1740739483.181,59.12999987602234,1740738705.842,1740738770.792,64.95000004768372,653.2590000629425,,,,,,,,,,,,
